Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
7.743,5.0,Flower/Leaf Vegetables,18.52,Monday,False,Amaranth
4.217,10.0,Capsicum,6.72,Monday,False,Green Hot Peppers
13.608,8.21875,Flower/Leaf Vegetables,12.81,Monday,False,Yunnan Lettuces
2.557,16.0,Capsicum,9.99,Monday,False,Red Hang Pepper
1.761,16.0,Edible Mushroom,8.99,Monday,False,Jigu Mushroom (1)
64.293,6.6,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
69.076,10.0,Cabbage,9.26,Monday,False,Broccoli
0.288,19.8,Capsicum,15.98,Monday,False,7 Colour Pepper (1)
37.871,19.8,Edible Mushroom,13.82,Monday,False,Xixia Mushroom (1)
5.955,8.0,Solanum,5.01,Monday,False,Green Eggplant (1)
19.873,6.171428571428572,Solanum,6.07,Monday,False,Eggplant (2)
9.486,8.0,Capsicum,11.76,Monday,False,Red Pepper (1)
11.353,8.0,Edible Mushroom,3.43,Monday,False,Needle Mushroom (1)
8.493,6.0,Flower/Leaf Vegetables,27.84,Tuesday,False,Dongmenkou Xiaobaicai
2.5580000000000003,16.0,Edible Mushroom,9.89,Tuesday,False,Haixian Mushroom (1)
6.894,4.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
1.706,12.0,Capsicum,16.33,Tuesday,False,Bell Pepper (1)
2.766,14.0,Capsicum,5.86,Tuesday,False,Millet Pepper
8.313,10.0,Edible Mushroom,5.05,Tuesday,False,Apricot Bao Mushroom (1)
6.0,3.9,Edible Mushroom,11.13,Tuesday,False,Haixian Mushroom (Bag) (4)
2.5,12.0,Capsicum,8.93,Tuesday,False,The Red Bell Pepper (1)
3.0,5.900000000000001,Edible Mushroom,12.42,Tuesday,False,Jigu Mushroom (Bunch)
36.049,6.0,Flower/Leaf Vegetables,15.68,Tuesday,False,Naibaicai
14.047,8.0,Solanum,6.9,Tuesday,False,Changxianqie
2.0,4.9,Edible Mushroom,10.03,Tuesday,False,Apricot Bao Mushroom (Bag)
6.0,6.8,Edible Mushroom,6.57,Tuesday,False,The White Mushroom (Bag)
55.805,8.160544217687073,Capsicum,5.7,Tuesday,False,Wuhu Green Pepper (1)
14.0,9.9,Aquatic Tuberous Vegetables,11.81,Tuesday,False,Honghu Lotus Root Powder (Fenou)
9.801,8.0,Flower/Leaf Vegetables,10.33,Tuesday,False,Xiaoqingcai (1)
2.644,7.0,Solanum,6.71,Tuesday,False,Round Eggplant (2)
6.43,12.0,Capsicum,7.8,Tuesday,False,Green Line Pepper
15.269,8.074074074074074,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
8.0,2.9,Edible Mushroom,6.64,Tuesday,False,Needle Mushroom (Bag) (2)
2.524,25.8,Edible Mushroom,12.78,Tuesday,False,The Agaricus Bisporus
15.427,8.0,Flower/Leaf Vegetables,9.43,Tuesday,False,Sweet Chinese Cabbage
10.0,5.8,Flower/Leaf Vegetables,2.48,Tuesday,False,Wawacai
14.058,10.0,Capsicum,10.18,Tuesday,False,Luosi Pepper
6.784,14.0,Flower/Leaf Vegetables,18.51,Tuesday,False,Spinach
7.238,5.0,Flower/Leaf Vegetables,18.52,Tuesday,False,Amaranth
38.67,8.696629213483146,Flower/Leaf Vegetables,15.25,Tuesday,False,Yunnan Shengcai
6.936,5.0,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
5.519,18.0,Flower/Leaf Vegetables,7.59,Tuesday,False,Chinese Cabbage
14.12,9.0,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
4.154,5.0,Flower/Leaf Vegetables,5.35,Tuesday,False,Radish Leaves
8.279,12.0,Flower/Leaf Vegetables,6.27,Tuesday,False,Garden Chrysanthemum
3.668,14.0,Flower/Leaf Vegetables,0.47,Tuesday,False,Caidian Quinoa Artemisia
9.266,10.0,Flower/Leaf Vegetables,13.7,Tuesday,False,Caixin
4.878,10.0,Flower/Leaf Vegetables,7.61,Tuesday,False,Muercai
28.06,9.0,Flower/Leaf Vegetables,12.81,Tuesday,False,Yunnan Lettuces
0.896,12.0,Aquatic Tuberous Vegetables,29.25,Tuesday,False,High Melon (1)
8.969,10.0,Capsicum,11.76,Tuesday,False,Red Pepper (1)
12.918,6.142857142857143,Solanum,6.07,Tuesday,False,Eggplant (2)
2.475,8.0,Solanum,5.01,Tuesday,False,Green Eggplant (1)
31.212,19.8,Edible Mushroom,13.82,Tuesday,False,Xixia Mushroom (1)
10.639,8.0,Edible Mushroom,3.43,Tuesday,False,Needle Mushroom (1)
56.3,10.0,Cabbage,9.26,Tuesday,False,Broccoli
78.36,6.599999999999999,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
0.4509999999999999,16.0,Edible Mushroom,8.99,Tuesday,False,Jigu Mushroom (1)
2.113,16.0,Capsicum,9.99,Tuesday,False,Red Hang Pepper
1.789,19.8,Capsicum,15.98,Tuesday,False,7 Colour Pepper (1)
4.064,12.0,Capsicum,6.72,Tuesday,False,Green Hot Peppers
13.193,8.0,Flower/Leaf Vegetables,9.43,Wednesday,False,Sweet Chinese Cabbage
12.167,6.0,Flower/Leaf Vegetables,15.68,Wednesday,False,Naibaicai
5.319,6.0,Flower/Leaf Vegetables,27.84,Wednesday,False,Dongmenkou Xiaobaicai
2.0,5.9,Edible Mushroom,12.42,Wednesday,False,Jigu Mushroom (Bunch)
0.317,12.0,Capsicum,16.33,Wednesday,False,Bell Pepper (1)
7.22,10.0,Capsicum,10.18,Wednesday,False,Luosi Pepper
4.8420000000000005,10.0,Edible Mushroom,5.05,Wednesday,False,Apricot Bao Mushroom (1)
2.121,14.0,Capsicum,5.86,Wednesday,False,Millet Pepper
1.0,4.9,Edible Mushroom,10.03,Wednesday,False,Apricot Bao Mushroom (Bag)
0.62,12.0,Capsicum,8.93,Wednesday,False,The Red Bell Pepper (1)
1.0,6.8,Edible Mushroom,6.57,Wednesday,False,The White Mushroom (Bag)
1.0,4.9,Edible Mushroom,9.43,Wednesday,False,Apricot Bao Mushroom (250 G)
5.0,9.9,Aquatic Tuberous Vegetables,11.81,Wednesday,False,Honghu Lotus Root Powder (Fenou)
9.839,8.0,Solanum,6.9,Wednesday,False,Changxianqie
7.7,8.0,Flower/Leaf Vegetables,10.33,Wednesday,False,Xiaoqingcai (1)
1.212,14.0,Capsicum,8.71,Wednesday,False,Xiaozhoupi
2.27,7.0,Solanum,6.71,Wednesday,False,Round Eggplant (2)
2.835,12.0,Capsicum,7.8,Wednesday,False,Green Line Pepper
9.211,8.11111111111111,Flower/Leaf Vegetables,15.61,Wednesday,False,Huangbaicai (2)
7.0,2.9,Edible Mushroom,6.64,Wednesday,False,Needle Mushroom (Bag) (2)
5.0,3.9,Edible Mushroom,11.13,Wednesday,False,Haixian Mushroom (Bag) (4)
6.441,4.0,Flower/Leaf Vegetables,8.42,Wednesday,False,Hongshujian
29.296,8.0,Capsicum,5.7,Wednesday,False,Wuhu Green Pepper (1)
1.643,16.0,Edible Mushroom,9.89,Wednesday,False,Haixian Mushroom (1)
1.309,25.8,Edible Mushroom,12.78,Wednesday,False,The Agaricus Bisporus
6.0,6.8,Flower/Leaf Vegetables,2.48,Wednesday,False,Wawacai
30.653,8.710843373493976,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
1.875,5.0,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
2.49,19.8,Flower/Leaf Vegetables,7.59,Wednesday,False,Chinese Cabbage
4.299,9.0,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
7.1000000000000005,12.0,Flower/Leaf Vegetables,6.27,Wednesday,False,Garden Chrysanthemum
1.835,14.0,Flower/Leaf Vegetables,0.47,Wednesday,False,Caidian Quinoa Artemisia
3.645,10.0,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
2.731,10.0,Flower/Leaf Vegetables,7.61,Wednesday,False,Muercai
10.928,9.0,Flower/Leaf Vegetables,12.81,Wednesday,False,Yunnan Lettuces
5.722,10.0,Capsicum,11.76,Wednesday,False,Red Pepper (1)
4.718,5.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
2.965,8.0,Solanum,5.01,Wednesday,False,Green Eggplant (1)
6.523,19.8,Edible Mushroom,13.82,Wednesday,False,Xixia Mushroom (1)
4.66,8.0,Edible Mushroom,3.43,Wednesday,False,Needle Mushroom (1)
38.956,10.0,Cabbage,9.26,Wednesday,False,Broccoli
24.542,6.982608695652174,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
0.971,16.0,Edible Mushroom,8.99,Wednesday,False,Jigu Mushroom (1)
0.502,16.0,Capsicum,9.99,Wednesday,False,Red Hang Pepper
0.515,19.8,Capsicum,15.98,Wednesday,False,7 Colour Pepper (1)
6.734,14.0,Flower/Leaf Vegetables,18.51,Wednesday,False,Spinach
0.276,12.0,Aquatic Tuberous Vegetables,29.25,Wednesday,False,High Melon (1)
15.935,6.03125,Solanum,6.07,Wednesday,False,Eggplant (2)
9.365,6.0,Flower/Leaf Vegetables,15.68,Thursday,False,Naibaicai
2.955,6.0,Flower/Leaf Vegetables,27.84,Thursday,False,Dongmenkou Xiaobaicai
2.0,5.9,Edible Mushroom,12.42,Thursday,False,Jigu Mushroom (Bunch)
0.46,12.0,Capsicum,16.33,Thursday,False,Bell Pepper (1)
4.868,10.0,Capsicum,10.18,Thursday,False,Luosi Pepper
3.936,10.0,Edible Mushroom,5.05,Thursday,False,Apricot Bao Mushroom (1)
2.127,14.0,Capsicum,5.86,Thursday,False,Millet Pepper
15.381,8.0,Flower/Leaf Vegetables,9.43,Thursday,False,Sweet Chinese Cabbage
0.476,12.0,Capsicum,8.93,Thursday,False,The Red Bell Pepper (1)
1.0,4.9,Edible Mushroom,10.03,Thursday,False,Apricot Bao Mushroom (Bag)
1.0,4.9,Edible Mushroom,9.43,Thursday,False,Apricot Bao Mushroom (250 G)
27.009,8.0,Capsicum,5.7,Thursday,False,Wuhu Green Pepper (1)
6.0,9.9,Aquatic Tuberous Vegetables,11.81,Thursday,False,Honghu Lotus Root Powder (Fenou)
5.025,8.0,Solanum,6.9,Thursday,False,Changxianqie
3.996,8.0,Flower/Leaf Vegetables,10.33,Thursday,False,Xiaoqingcai (1)
2.558,7.0,Solanum,6.71,Thursday,False,Round Eggplant (2)
3.27,12.0,Capsicum,7.8,Thursday,False,Green Line Pepper
10.134,8.136363636363637,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
5.0,2.9,Edible Mushroom,6.64,Thursday,False,Needle Mushroom (Bag) (2)
6.0,3.9,Edible Mushroom,11.13,Thursday,False,Haixian Mushroom (Bag) (4)
5.33,4.0,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
3.0,6.8,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
0.808,16.0,Edible Mushroom,9.89,Thursday,False,Haixian Mushroom (1)
5.167,12.0,Flower/Leaf Vegetables,18.51,Thursday,False,Spinach
8.0,6.8,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
1.336,25.8,Edible Mushroom,12.78,Thursday,False,The Agaricus Bisporus
15.961,8.71111111111111,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
5.524,5.0,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
2.737,19.8,Flower/Leaf Vegetables,7.59,Thursday,False,Chinese Cabbage
1.395,9.0,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
3.112,12.0,Flower/Leaf Vegetables,6.27,Thursday,False,Garden Chrysanthemum
2.422,14.0,Flower/Leaf Vegetables,0.47,Thursday,False,Caidian Quinoa Artemisia
1.435,10.0,Flower/Leaf Vegetables,13.7,Thursday,False,Caixin
4.1579999999999995,8.0,Flower/Leaf Vegetables,7.61,Thursday,False,Muercai
7.476,9.0,Flower/Leaf Vegetables,12.81,Thursday,False,Yunnan Lettuces
2.541,10.0,Capsicum,6.72,Thursday,False,Green Hot Peppers
2.742,5.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
13.881,6.111111111111111,Solanum,6.07,Thursday,False,Eggplant (2)
3.944,10.0,Capsicum,11.76,Thursday,False,Red Pepper (1)
0.182,19.8,Capsicum,15.98,Thursday,False,7 Colour Pepper (1)
0.313,16.0,Capsicum,9.99,Thursday,False,Red Hang Pepper
0.577,16.0,Edible Mushroom,8.99,Thursday,False,Jigu Mushroom (1)
1.044,12.0,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
27.236,10.0,Cabbage,9.26,Thursday,False,Broccoli
8.651,19.8,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
1.381,8.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
12.172,7.0,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
1.176,25.8,Edible Mushroom,12.78,Friday,False,The Agaricus Bisporus
2.0,5.9,Edible Mushroom,12.42,Friday,False,Jigu Mushroom (Bunch)
1.579,16.0,Edible Mushroom,9.89,Friday,False,Haixian Mushroom (1)
3.4290000000000003,3.6,Flower/Leaf Vegetables,8.42,Friday,False,Hongshujian
1.175,14.0,Capsicum,16.33,Friday,False,Bell Pepper (1)
3.041,12.0,Capsicum,5.86,Friday,False,Millet Pepper
5.12,10.0,Edible Mushroom,5.05,Friday,False,Apricot Bao Mushroom (1)
6.244,8.0,Capsicum,10.18,Friday,False,Luosi Pepper
1.147,12.0,Capsicum,8.93,Friday,False,The Red Bell Pepper (1)
4.346,6.0,Flower/Leaf Vegetables,27.84,Friday,False,Dongmenkou Xiaobaicai
17.804,8.226923076923077,Capsicum,5.7,Friday,False,Wuhu Green Pepper (1)
5.93,8.0,Flower/Leaf Vegetables,9.43,Friday,False,Sweet Chinese Cabbage
2.0,4.9,Edible Mushroom,10.03,Friday,False,Apricot Bao Mushroom (Bag)
5.0,6.8,Edible Mushroom,6.57,Friday,False,The White Mushroom (Bag)
9.0,9.9,Aquatic Tuberous Vegetables,11.81,Friday,False,Honghu Lotus Root Powder (Fenou)
7.541,8.0,Solanum,6.9,Friday,False,Changxianqie
6.494,8.0,Flower/Leaf Vegetables,10.33,Friday,False,Xiaoqingcai (1)
4.14,12.0,Capsicum,7.8,Friday,False,Green Line Pepper
2.88,8.0,Flower/Leaf Vegetables,15.61,Friday,False,Huangbaicai (2)
5.0,2.9,Edible Mushroom,6.64,Friday,False,Needle Mushroom (Bag) (2)
5.0,3.9,Edible Mushroom,11.13,Friday,False,Haixian Mushroom (Bag) (4)
10.464,5.0,Flower/Leaf Vegetables,15.68,Friday,False,Naibaicai
7.0,6.8,Flower/Leaf Vegetables,2.48,Friday,False,Wawacai
4.967,12.0,Flower/Leaf Vegetables,18.51,Friday,False,Spinach
1.853,19.8,Capsicum,15.98,Friday,False,7 Colour Pepper (1)
1.17,12.0,Aquatic Tuberous Vegetables,29.25,Friday,False,High Melon (1)
26.949,8.0,Flower/Leaf Vegetables,15.25,Friday,False,Yunnan Shengcai
3.562,4.0,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
2.419,19.8,Flower/Leaf Vegetables,7.59,Friday,False,Chinese Cabbage
3.543,8.0,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
3.203,12.0,Flower/Leaf Vegetables,6.27,Friday,False,Garden Chrysanthemum
2.75,14.0,Flower/Leaf Vegetables,0.47,Friday,False,Caidian Quinoa Artemisia
3.183,10.0,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
4.6739999999999995,8.0,Flower/Leaf Vegetables,7.61,Friday,False,Muercai
6.143,8.0,Flower/Leaf Vegetables,12.81,Friday,False,Yunnan Lettuces
2.439,5.0,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
2.872,10.0,Capsicum,11.76,Friday,False,Red Pepper (1)
7.229,6.25,Solanum,6.07,Friday,False,Eggplant (2)
0.54,8.0,Solanum,5.01,Friday,False,Green Eggplant (1)
7.693,21.6,Edible Mushroom,13.82,Friday,False,Xixia Mushroom (1)
5.026,8.0,Edible Mushroom,3.43,Friday,False,Needle Mushroom (1)
8.431000000000001,8.0,Cabbage,9.26,Friday,False,Broccoli
22.144,6.564102564102564,Aquatic Tuberous Vegetables,5.54,Friday,False,Net Lotus Root (1)
0.771,16.0,Edible Mushroom,8.99,Friday,False,Jigu Mushroom (1)
0.696,16.0,Capsicum,9.99,Friday,False,Red Hang Pepper
0.964,10.0,Capsicum,6.72,Friday,False,Green Hot Peppers
5.636,10.0,Edible Mushroom,5.05,Saturday,True,Apricot Bao Mushroom (1)
1.932,12.0,Capsicum,5.86,Saturday,True,Millet Pepper
1.604,14.0,Capsicum,16.33,Saturday,True,Bell Pepper (1)
7.0,5.8,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
1.99,16.0,Edible Mushroom,9.89,Saturday,True,Haixian Mushroom (1)
1.254,25.8,Edible Mushroom,12.78,Saturday,True,The Agaricus Bisporus
5.691,8.0,Capsicum,10.18,Saturday,True,Luosi Pepper
5.0,3.9,Edible Mushroom,11.13,Saturday,True,Haixian Mushroom (Bag) (4)
1.49,12.0,Capsicum,8.93,Saturday,True,The Red Bell Pepper (1)
9.235,8.0,Solanum,6.9,Saturday,True,Changxianqie
10.874,6.0,Flower/Leaf Vegetables,15.68,Saturday,True,Naibaicai
18.96,8.0,Flower/Leaf Vegetables,9.43,Saturday,True,Sweet Chinese Cabbage
52.072,8.091304347826087,Capsicum,5.7,Saturday,True,Wuhu Green Pepper (1)
9.12,8.0,Flower/Leaf Vegetables,10.33,Saturday,True,Xiaoqingcai (1)
3.019,12.0,Capsicum,7.8,Saturday,True,Green Line Pepper
16.677,8.054285714285713,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
12.0,2.9,Edible Mushroom,6.64,Saturday,True,Needle Mushroom (Bag) (2)
0.889,14.0,Aquatic Tuberous Vegetables,29.25,Saturday,True,High Melon (1)
4.195,6.0,Flower/Leaf Vegetables,27.84,Saturday,True,Dongmenkou Xiaobaicai
11.077,14.0,Flower/Leaf Vegetables,18.51,Saturday,True,Spinach
8.149,3.6,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
1.805,16.0,Capsicum,9.99,Saturday,True,Red Hang Pepper
0.794,19.8,Capsicum,15.98,Saturday,True,7 Colour Pepper (1)
42.575,8.0,Flower/Leaf Vegetables,15.25,Saturday,True,Yunnan Shengcai
10.454,4.0,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
5.052,19.8,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
7.287,8.0,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
3.563,12.0,Flower/Leaf Vegetables,6.27,Saturday,True,Garden Chrysanthemum
2.049,14.0,Flower/Leaf Vegetables,0.47,Saturday,True,Caidian Quinoa Artemisia
9.066,10.0,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
6.557,8.0,Flower/Leaf Vegetables,7.61,Saturday,True,Muercai
2.58,5.0,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
0.5920000000000001,10.0,Capsicum,6.72,Saturday,True,Green Hot Peppers
7.73,8.0,Capsicum,11.76,Saturday,True,Red Pepper (1)
22.248,6.083333333333333,Solanum,6.07,Saturday,True,Eggplant (2)
4.071,8.0,Solanum,5.01,Saturday,True,Green Eggplant (1)
7.553,21.6,Edible Mushroom,13.82,Saturday,True,Xixia Mushroom (1)
4.586,8.0,Edible Mushroom,3.43,Saturday,True,Needle Mushroom (1)
46.058,7.986363636363635,Cabbage,9.26,Saturday,True,Broccoli
42.555,6.0,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
0.433,16.0,Edible Mushroom,8.99,Saturday,True,Jigu Mushroom (1)
10.339,8.0,Flower/Leaf Vegetables,12.81,Saturday,True,Yunnan Lettuces
5.099,6.0,Flower/Leaf Vegetables,27.84,Sunday,True,Dongmenkou Xiaobaicai
4.789,7.6,Capsicum,10.18,Sunday,True,Luosi Pepper
6.263,4.0,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
3.334,12.0,Capsicum,5.86,Sunday,True,Millet Pepper
0.38,14.0,Capsicum,16.33,Sunday,True,Bell Pepper (1)
9.885,6.0,Flower/Leaf Vegetables,15.68,Sunday,True,Naibaicai
0.151,10.0,Edible Mushroom,5.05,Sunday,True,Apricot Bao Mushroom (1)
15.548,9.0,Flower/Leaf Vegetables,9.43,Sunday,True,Sweet Chinese Cabbage
1.658,8.0,Solanum,6.71,Sunday,True,Round Eggplant (2)
10.53,8.0,Solanum,6.9,Sunday,True,Changxianqie
5.013,8.0,Flower/Leaf Vegetables,10.33,Sunday,True,Xiaoqingcai (1)
1.849,14.0,Capsicum,9.43,Sunday,True,Yuganjiao
1.527,10.0,Capsicum,7.8,Sunday,True,Green Line Pepper
10.555,8.0,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
10.0,2.9,Edible Mushroom,6.64,Sunday,True,Needle Mushroom (Bag) (2)
4.0,3.9,Edible Mushroom,11.13,Sunday,True,Haixian Mushroom (Bag) (4)
10.0,5.8,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
24.486,8.0,Capsicum,5.7,Sunday,True,Wuhu Green Pepper (1)
1.512,14.0,Aquatic Tuberous Vegetables,29.25,Sunday,True,High Melon (1)
0.609,16.0,Capsicum,9.99,Sunday,True,Red Hang Pepper
4.296,6.0,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
5.485,12.0,Flower/Leaf Vegetables,18.51,Sunday,True,Spinach
32.484,8.0,Flower/Leaf Vegetables,15.25,Sunday,True,Yunnan Shengcai
8.815,4.0,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
2.242,19.8,Flower/Leaf Vegetables,7.59,Sunday,True,Chinese Cabbage
4.461,8.0,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
2.178,14.0,Flower/Leaf Vegetables,0.47,Sunday,True,Caidian Quinoa Artemisia
3.865,10.0,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
3.657,8.0,Flower/Leaf Vegetables,7.61,Sunday,True,Muercai
3.797,12.0,Flower/Leaf Vegetables,6.27,Sunday,True,Garden Chrysanthemum
1.897,10.0,Capsicum,6.72,Sunday,True,Green Hot Peppers
15.163,8.0,Flower/Leaf Vegetables,12.81,Sunday,True,Yunnan Lettuces
2.299,8.0,Cabbage,9.26,Sunday,True,Broccoli
3.829,8.0,Edible Mushroom,3.43,Sunday,True,Needle Mushroom (1)
9.212,20.0,Edible Mushroom,13.82,Sunday,True,Xixia Mushroom (1)
46.718,6.0,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
13.333,7.0,Solanum,6.07,Sunday,True,Eggplant (2)
7.401,8.0,Capsicum,11.76,Sunday,True,Red Pepper (1)
3.229,8.0,Solanum,5.01,Sunday,True,Green Eggplant (1)
5.622,6.0,Flower/Leaf Vegetables,15.68,Monday,False,Naibaicai
3.5620000000000003,4.0,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
0.7809999999999999,14.0,Capsicum,16.33,Monday,False,Bell Pepper (1)
1.096,12.0,Capsicum,5.86,Monday,False,Millet Pepper
1.641,7.599999999999999,Capsicum,10.18,Monday,False,Luosi Pepper
0.967,14.0,Capsicum,8.93,Monday,False,The Red Bell Pepper (1)
4.498,5.0,Flower/Leaf Vegetables,27.84,Monday,False,Dongmenkou Xiaobaicai
3.974,9.0,Flower/Leaf Vegetables,9.43,Monday,False,Sweet Chinese Cabbage
6.0,5.8,Flower/Leaf Vegetables,2.48,Monday,False,Wawacai
2.274,8.0,Solanum,6.9,Monday,False,Changxianqie
8.127,8.0,Flower/Leaf Vegetables,10.33,Monday,False,Xiaoqingcai (1)
2.031,12.0,Capsicum,8.71,Monday,False,Xiaozhoupi
2.772,14.0,Capsicum,9.43,Monday,False,Yuganjiao
0.892,8.0,Solanum,6.71,Monday,False,Round Eggplant (2)
2.019,10.0,Capsicum,7.8,Monday,False,Green Line Pepper
3.177,8.0,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
3.0,3.9,Edible Mushroom,11.13,Monday,False,Haixian Mushroom (Bag) (4)
19.135,8.0,Capsicum,5.7,Monday,False,Wuhu Green Pepper (1)
0.394,14.0,Aquatic Tuberous Vegetables,29.25,Monday,False,High Melon (1)
4.0,2.9,Edible Mushroom,6.64,Monday,False,Needle Mushroom (Bag) (2)
0.693,19.8,Capsicum,15.98,Monday,False,7 Colour Pepper (1)
6.105,12.0,Flower/Leaf Vegetables,18.51,Monday,False,Spinach
1.88,6.0,Flower/Leaf Vegetables,18.52,Monday,False,Amaranth
21.557,8.0,Flower/Leaf Vegetables,15.25,Monday,False,Yunnan Shengcai
9.749,4.0,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
1.147,19.8,Flower/Leaf Vegetables,7.59,Monday,False,Chinese Cabbage
4.134,8.0,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
1.533,14.0,Flower/Leaf Vegetables,0.47,Monday,False,Caidian Quinoa Artemisia
2.391,10.0,Flower/Leaf Vegetables,13.7,Monday,False,Caixin
2.965,8.0,Flower/Leaf Vegetables,7.61,Monday,False,Muercai
1.7970000000000002,10.0,Flower/Leaf Vegetables,6.27,Monday,False,Garden Chrysanthemum
0.251,10.0,Capsicum,6.72,Monday,False,Green Hot Peppers
1.131,8.0,Capsicum,11.76,Monday,False,Red Pepper (1)
7.664,8.0,Solanum,6.07,Monday,False,Eggplant (2)
0.503,8.0,Solanum,5.01,Monday,False,Green Eggplant (1)
5.762,20.025,Edible Mushroom,13.82,Monday,False,Xixia Mushroom (1)
4.863,8.0,Cabbage,9.26,Monday,False,Broccoli
42.001,6.0,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
8.657,7.611111111111111,Flower/Leaf Vegetables,12.81,Monday,False,Yunnan Lettuces
0.157,16.0,Capsicum,9.99,Monday,False,Red Hang Pepper
4.92,5.0,Flower/Leaf Vegetables,27.84,Tuesday,False,Dongmenkou Xiaobaicai
7.0,2.9,Edible Mushroom,8.85,Tuesday,False,Needle Mushroom (Bag) (1)
0.854,12.0,Capsicum,8.93,Tuesday,False,The Red Bell Pepper (1)
0.179,14.0,Capsicum,16.33,Tuesday,False,Bell Pepper (1)
1.473,12.0,Capsicum,5.86,Tuesday,False,Millet Pepper
8.209,6.0,Flower/Leaf Vegetables,15.68,Tuesday,False,Naibaicai
2.73,7.0,Capsicum,10.18,Tuesday,False,Luosi Pepper
6.763,9.0,Flower/Leaf Vegetables,9.43,Tuesday,False,Sweet Chinese Cabbage
5.0,3.9,Edible Mushroom,11.13,Tuesday,False,Haixian Mushroom (Bag) (4)
20.721,8.0,Capsicum,5.7,Tuesday,False,Wuhu Green Pepper (1)
6.077,6.0,Solanum,6.9,Tuesday,False,Changxianqie
4.876,8.0,Flower/Leaf Vegetables,10.33,Tuesday,False,Xiaoqingcai (1)
1.067,14.0,Capsicum,9.43,Tuesday,False,Yuganjiao
2.575,8.0,Solanum,6.71,Tuesday,False,Round Eggplant (2)
2.961,10.0,Capsicum,7.8,Tuesday,False,Green Line Pepper
5.388,7.0,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
5.836,4.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
0.682,4.0,Cabbage,17.06,Tuesday,False,Qinggengsanhua
0.473,14.0,Aquatic Tuberous Vegetables,29.25,Tuesday,False,High Melon (1)
3.0,2.9,Edible Mushroom,6.64,Tuesday,False,Needle Mushroom (Bag) (2)
