Date,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/gram),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Weekday,IsWeekend,Loss Rate (%)_entropy
2020-08-04,102900011008522,13.811,0.0086,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.65,Sweet Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_2.5659835116677563
2021-07-22,102900005115823,12.036,0.007,Shanghaiqing,1011010101,Flower/Leaf Vegetables,3.31,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_24.5083786451586
2020-08-11,102900011001219,2.234,0.016,The Red Bell Pepper (1),1011010504,Capsicum,8.37,The Red Bell Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.93_-1.355364013418694
2021-03-20,102900011002414,0.069,0.016,Panax Notoginseng,1011010101,Flower/Leaf Vegetables,6.09,Panax Notoginseng,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,16.95_-0.020754397508545297
2021-03-22,102900005119975,2.175,0.018,Hongshujian,1011010101,Flower/Leaf Vegetables,10.85,Hongshujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.42_3.34013212618023
2021-04-16,102900005116837,1.665,0.01,Ping Mushroom,1010801,Edible Mushroom,5.69,Ping Mushroom,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.6_0.6611448349340019
2021-12-27,102900005115861,5.947,0.003,Niushou Youcai,1011010101,Flower/Leaf Vegetables,1.8,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.17_6.1265038087705
2021-09-06,106949711300068,3,0.0029,Needle Mushroom (Bag) (3),1011010801,Edible Mushroom,2.06,Needle Mushroom (Bag) (3),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_8.879314884933406
2020-11-19,900005115908,4.799,0.005,Caixin,1011010101,Flower/Leaf Vegetables,3.31,Caixin,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.7_0.8506129774657896
2021-04-06,900011007471,0.116,0.0198,missing,1011010101,Flower/Leaf Vegetables,9.14,Mint,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.28_0.06518139180107668
2021-07-17,102900005115823,13.53,0.007,Shanghaiqing,1010101,Flower/Leaf Vegetables,3.36,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_27.926590452097706
2021-05-19,102900005125808,1.788,0.018,Millet Pepper,1011010504,Capsicum,11.06,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_0.54723587407531
2021-11-12,102900005115885,0.539,0.016,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,10.3,Caidian Quinoa Artemisia,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,0.47_1.2988551111427773
2021-04-17,102900005116530,17.188,0.016,Xixia Mushroom (1),1010801,Edible Mushroom,12,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_8.30778612415746
2020-10-12,102900005116509,1.905,0.008,Green Eggplant (1),1011010501,Solanum,5.09,Green Eggplant (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_2.2267407964172246
2020-11-25,900005115885,1.037,0.014,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,8.14,Caidian Quinoa Artemisia,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,0.47_0.7368826857750215
2021-05-09,102900005115762,31.448,0.0034,Amaranth,1011010101,Flower/Leaf Vegetables,2.16,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_44.505060116992794
2021-05-25,900005125808,2.178,0.0198,Millet Pepper,1011010504,Capsicum,10.25,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_3.394498370614425
2020-11-25,102900005118831,4,0.0049,Wawacai,1011010101,Flower/Leaf Vegetables,3,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_2.582638670733279
2021-1-1,102900005117056,46.878,0.016,Paopaojiao (Jingpin),1011010504,Capsicum,12.86,Paopaojiao (Jingpin),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.08_86.09179024061112
2021-05-06,102900005115199,1.476,0.0298,Sichuan Red Cedar,1011010101,Flower/Leaf Vegetables,20.6,Sichuan Red Cedar,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.46_1.4649829199596647
2021-1-1,102900005119098,2.984,0.0198,missing,1011010801,Edible Mushroom,13.56,The Agaricus Bisporus,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.78_1.1855174956556276
2020-08-27,900051010455,12.892,0.005,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,2.99,Huangbaicai (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.61_23.63219154886595
2020-10-27,102900005118817,8.782,0.006,Spinach,1011010101,Flower/Leaf Vegetables,5.13,Spinach,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.51_15.080244002671897
2020-12-05,102900005116509,1.949,0.009,Green Eggplant (1),1011010501,Solanum,7.28,Green Eggplant (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_5.5506717554610985
2021-06-22,102900005115786,18.411,0.0026,Zhuyecai,1011010101,Flower/Leaf Vegetables,1.61,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_12.714735985464351
2021-11-20,900011029176,0.22,0.016,Lameizi,1011010504,Capsicum,9.55,Lameizi,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,0.0_0.1276450342729418
2020-08-08,102900005118831,9,0.006788888889,Wawacai,1011010101,Flower/Leaf Vegetables,4.11,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_8.513401074142394
2021-07-12,102900005116714,22.989,0.008214285714,Broccoli,1011010201,Cabbage,5.51,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_34.778657228867345
2021-1-1,900005116226,3.156,0.0198,Green Hot Peppers,1011010504,Capsicum,13.92,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_1.2146115826400725
2021-10-16,102900005122654,1.994,0.016,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,10.65,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_-2.3166164447208857
2021-04-16,102900011006689,5.057,0.0036,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,1.96,Dongmenkou Xiaobaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,27.84_6.82070462344257
2020-10-06,102900005115793,5.995,0.016,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,9.29,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.59_8.01806770421404
2020-11-10,102900011008522,2.782,0.008,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,3.61,Sweet Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_6.912507660206604
2021-04-22,102900011006689,1.636,0.0032,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,2.04,Dongmenkou Xiaobaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,27.84_3.213343187763856
2021-02-01,106958851400125,5,0.0035,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.61,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_0.7313079801615139
2020-07-25,102900005115960,14.079,0.003542857143,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,2,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,22.27_-3.8726811840536755
2020-12-31,102900011021842,8,0.0099,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.5,Honghu Lotus Root Powder (Fenou),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.81_0.29428617118245537
2020-10-26,102900011013274,3,0.0079,missing,1011010801,Edible Mushroom,4.43,The White Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.57_5.656092284652296
2020-10-06,102900005115861,20.94,0.006,Niushou Youcai,1011010101,Flower/Leaf Vegetables,3.51,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.17_25.51493132350869
2021-08-31,102900005118831,7,0.0058,Wawacai,1011010101,Flower/Leaf Vegetables,4.02,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_13.727779879400599
2021-1-1,102900005116714,16.121,0.012,Broccoli,1011010201,Cabbage,7.99,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_20.511606685525617
2020-11-08,102900005116943,0.807,0.0258,Red Hang Pepper,1011010504,Capsicum,16.43,Red Hang Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.99_0.30700072049911137
2020-08-17,102900005116547,12.346,0.01,Needle Mushroom (1),1011010801,Edible Mushroom,5.14,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_-0.7562562931578061
2021-03-03,102900005115168,11.568,0.005,Niushou Shengcai,1011010101,Flower/Leaf Vegetables,1.6,Niushou Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,4.39_12.529221814662414
2021-05-15,102900005116530,13.864,0.018,Xixia Mushroom (1),1011010801,Edible Mushroom,12,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_35.49455387415871
2021-03-06,106958851400125,27,0.0039,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.51,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_-15.400175183885416
2021-06-19,102900005115793,7.706,0.012,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,7.98,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.59_11.982210450700965
2021-11-25,102900005122654,11.727,0.006,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,3.83,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_11.209272271022918
2021-04-30,106949711300068,10,0.0025,Needle Mushroom (Bag) (3),1011010801,Edible Mushroom,1.56,Needle Mushroom (Bag) (3),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_22.2405657398819
2021-03-02,102900005115984,28.313,0.005,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,3.12,Yunnan Lettuces,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.81_21.65550875371289
2020-11-07,900005122654,6.041,0.008,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,4.8,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_9.354797714226613
2021-09-27,102900005115823,4.134,0.008,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.17,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_6.533647385919272
2020-11-25,102900011009444,1.815,0.009,Dalong Eggplant,1011010501,Solanum,6.84,Dalong Eggplant,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.94_3.0029819075749646
2021-10-01,102900005125808,3.135,0.012,Millet Pepper,1011010504,Capsicum,7.67,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_-0.2668254428411041
2020-09-09,102900011008522,14.977,0.008,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5,Sweet Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_15.868664803840803
2020-10-07,102900011001813,8,0.0049,Needle Mushroom (Bag) (1),1011010801,Edible Mushroom,1.57,Needle Mushroom (Bag) (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.85_1.1191693624967165
2021-08-12,102900005125808,2.05,0.012,Millet Pepper,1011010504,Capsicum,5.93,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_0.2036589781971927
2020-07-10,102900005117056,21.454,0.009959701493,Paopaojiao (Jingpin),1011010504,Capsicum,5.42,Paopaojiao (Jingpin),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.08_10.390071770751259
2021-07-03,102900051009336,0.322,0.0298,Chinese Caterpillar Fungus Flowers,1011010801,Edible Mushroom,16.89,Chinese Caterpillar Fungus Flowers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.68_0.5079313872109104
2021-06-10,102900051004294,1.353,0.01,Green Line Pepper,1011010504,Capsicum,4.83,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_1.853838529290329
2020-09-12,102900005115786,11.185,0.0034,Zhuyecai,1011010101,Flower/Leaf Vegetables,1.8,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_2.3936201171360594
2021-1-1,900011009246,1.853,0.014,Fresh Black Fungus (1),1011010801,Edible Mushroom,7.32,Fresh Black Fungus (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.63_2.3763002004419693
2020-10-23,102900051004294,2.247,0.012,missing,1011010504,Capsicum,6.51,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_2.1620434874458057
2020-12-27,102900051010455,4.458,0.005,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.12,Huangbaicai (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.61_3.5840819337043963
2021-02-25,102900005125815,,0.012,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,6.99,Apricot Bao Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.05_6.849500698797551
2021-12-02,102900011000328,2.085,0.014,Luosi Pepper,1011010504,Capsicum,9.11,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_2.7183766648239573
2020-08-15,102900005115960,17.962,0.0036,missing,1011010101,Flower/Leaf Vegetables,1.9,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,22.27_41.21218070245178
2021-09-05,102900005119968,1.294,0.01,Green Hangzhou Pepper (2),1011010504,Capsicum,5.56,Green Hangzhou Pepper (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.0_-0.43763188295455935
2020-12-19,102900005116226,1.375,0.014,missing,1010504,Capsicum,9.24,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_1.3171006551344286
2021-08-29,102900011013274,4,0.0068,The White Mushroom (Bag),1011010801,Edible Mushroom,4.49,The White Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.57_9.19286538040302
2021-06-18,102900005116226,0.115,0.007,Green Hot Peppers,1011010504,Capsicum,3.89,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_0.00932778260709162
2021-08-06,102900005125808,2.537,0.01,Millet Pepper,1011010504,Capsicum,5.63,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_-3.6073940654183874
